ID,Month,Construction,Req_Finish_Fabrics,Fabric_Allowance,Rec_Beam_length(yds),Shrink_allow,act_shrink%,Previous_pdn,Req_grey_fabric,Req_beam_length(yds),Total_pdn_m/c,Rej_and_cut_Piece,Total_pdn_per_order,warp_count,weft_count,epi,ppi
13108-3,May,40x40/130x80,1600,9.0,2066.904,15.5,15.38068531,1749,1758.241758,1902.669602,1749.0,0,0,40,40,130,80
13108-3,May,40x40/130x80,1600,9.0,2066.904,15.5,na,,1758.241758,1902.669602,,0,0,40,40,130,80
13108-3,May,40x40/130x80,1600,9.0,2066.904,15.5,15.38068531,TOTAL,1758.241758,1902.669602,1749.0,44,1748,40,40,130,80
13108-6,May,40x40/110x80,1000,9.1,1279.512,14.7,15.04573619,1063,1100.110011,1179.311637,1087.0,0,0,40,40,110,80
13108-6,May,40x40/110x80,1000,9.1,1279.512,14.7,na,,1100.110011,1179.311637,,0,0,40,40,110,80
13108-6,May,40x40/110x80,1000,9.1,1279.512,14.7,15.04573619,TOTAL,1100.110011,1179.311637,1087.0,6,859,40,40,110,80
13108-7,May,40x40/110x80,1150,9.0,1454.488,14.5,17.90925742,1194,1263.736264,1351.549113,1194.0,0,0,40,40,110,80
13108-7,May,40x40/110x80,1150,9.0,1454.488,14.5,na,,1263.736264,1351.549113,,0,0,40,40,110,80
13108-7,May,40x40/110x80,1150,9.0,1454.488,14.5,17.90925742,TOTAL,1263.736264,1351.549113,1194.0,51,1258,40,40,110,80
13108-8,May,40x40/110x80,3100,7.2,3844.004,12.8,51.22273546,1741,3340.517241,3502.988658,1875.0,0,0,40,40,110,80
13108-8,May,40x40/110x80,3100,7.2,3844.004,12.8,na,,3340.517241,3502.988658,,0,0,40,40,110,80
13108-8,May,40x40/110x80,3100,7.2,3844.004,12.8,51.22273546,TOTAL,3340.517241,3502.988658,1875.0,4,1551,40,40,110,80
13108-9,May,40x40/110x80,800,9.5,1006.112,15.2,14.72122388,858,883.9779006,953.206629,858.0,0,0,40,40,110,80
13108-9,May,40x40/110x80,800,9.5,1006.112,15.2,na,,883.9779006,953.206629,,0,0,40,40,110,80
13108-9,May,40x40/110x80,800,9.5,1006.112,15.2,14.72122388,TOTAL,883.9779006,953.206629,858.0,10,865,40,40,110,80
13108-10,May,40x40/110x80,1200,8.7,1514.636,14.5,16.41556123,1237,1314.348302,1405.678014,1266.0,0,0,40,40,110,80
13108-10,May,40x40/110x80,1200,8.7,1514.636,14.5,na,,1314.348302,1405.678014,,0,0,40,40,110,80
13108-10,May,40x40/110x80,1200,8.7,1514.636,14.5,16.41556123,TOTAL,1314.348302,1405.678014,1266.0,17,588,40,40,110,80
13108-12,May,30x30/100x70,3000,7.1,1968.48,13.7,38.73445501,1025,3229.278794,3421.655199,1206.0,0,0,30,30,100,70
13108-12,May,30x30/100x70,3000,7.1,1968.48,13.7,na,,3229.278794,3421.655199,,0,0,30,30,100,70
13108-12,May,30x30/100x70,3000,7.1,1968.48,13.7,38.73445501,TOTAL,3229.278794,3421.655199,1206.0,7,714,30,30,100,70
13108-13,May,40x40/130x90,3000,8.3,3608.88,9.1,35.21535767,2150,3271.537623,3291.012518,2338.0,0,0,40,40,130,90
13108-13,May,40x40/130x90,3000,8.3,3608.88,9.1,na,,3271.537623,3291.012518,,0,0,40,40,130,90
13108-13,May,40x40/130x90,3000,8.3,3608.88,9.1,35.21535767,TOTAL,3271.537623,3291.012518,2338.0,5,2052,40,40,130,90
13108-14,May,40x40/130x90,1000,10.8,1219.364,11.3,95.65347181,0,1121.076233,1155.721052,53.0,0,0,40,40,130,90
13108-14,May,40x40/130x90,1000,10.8,1219.364,11.3,na,,1121.076233,1155.721052,,0,0,40,40,130,90
13108-14,May,40x40/130x90,1000,10.8,1219.364,11.3,95.65347181,TOTAL,1121.076233,1155.721052,53.0,0,0,40,40,130,90
13108-15,May,40x40/130x90,2200,8.4,2641.044,9.4,80.08363359,372,2401.746725,2424.044052,526.0,0,0,40,40,130,90
13108-15,May,40x40/130x90,2200,8.4,2641.044,9.4,na,,2401.746725,2424.044052,,0,0,40,40,130,90
13108-15,May,40x40/130x90,2200,8.4,2641.044,9.4,80.08363359,TOTAL,2401.746725,2424.044052,526.0,10,102,40,40,130,90
13108-16,May,40x40/130x90,850,10.5,1033.452,11.7,98.4517907,0,949.7206704,983.5052561,16.0,0,0,40,40,130,90
13108-16,May,40x40/130x90,850,10.5,1033.452,11.7,na,,949.7206704,983.5052561,,0,0,40,40,130,90
13108-16,May,40x40/130x90,850,10.5,1033.452,11.7,98.4517907,TOTAL,949.7206704,983.5052561,16.0,0,0,40,40,130,90
13108-17,May,40x40/130x90,1800,9.1,1312.32,10.3,14.95976591,1116,1980.19802,2018.634434,1116.0,0,0,40,40,130,90
13108-17,May,40x40/130x90,1800,9.1,874.88,10.3,15.87417703,736,1980.19802,2018.634434,736.0,0,0,40,40,130,90
13108-17,May,40x40/130x90,1800,9.1,2187.2,10.3,15.32553036,TOTAL,1980.19802,2018.634434,1852.0,0,1970,40,40,130,90
13108-18,May,40x40/130x90,1300,9.9,1580.252,10.8,62.03137221,442,1442.841287,1479.092059,600.0,0,0,40,40,130,90
13108-18,May,40x40/130x90,1300,9.9,1580.252,10.8,na,,1442.841287,1479.092059,,0,0,40,40,130,90
13108-18,May,40x40/130x90,1300,9.9,1580.252,10.8,62.03137221,TOTAL,1442.841287,1479.092059,600.0,0,331,40,40,130,90
13108-19,May,40x40/130x90,4100,8.0,2515.28,9.0,12.21653255,2208,4456.521739,4478.12421,2208.0,0,0,40,40,130,90
13108-19,May,40x40/130x90,4100,8.0,2394.984,9.0,21.21032959,1887,4456.521739,4478.12421,1887.0,0,0,40,40,130,90
13108-19,May,40x40/130x90,4100,8.0,4910.264,9.0,16.60326206,TOTAL,4456.521739,4478.12421,4095.0,44,3953,40,40,130,90
13108-20,May,40x40/130x90,2850,8.1,3422.968,9.1,21.47165851,2538,3101.196953,3119.65784,2688.0,0,0,40,40,130,90
13108-20,May,40x40/130x90,2850,8.1,3422.968,9.1,na,,3101.196953,3119.65784,,0,0,40,40,130,90
13108-20,May,40x40/130x90,2850,8.1,3422.968,9.1,21.47165851,TOTAL,3101.196953,3119.65784,2688.0,0,2480,40,40,130,90
13108-21,May,40x40/130x76,4950,8.0,3062.08,14.0,58.00240359,1077,5380.434783,5720.84813,1286.0,0,0,40,40,130,76
13108-21,May,40x40/130x76,4950,8.0,2810.552,14.0,63.28123443,826,5380.434783,5720.84813,1032.0,0,0,40,40,130,76
13108-21,May,40x40/130x76,4950,8.0,5872.632,14.0,60.52877143,TOTAL,5380.434783,5720.84813,2318.0,10,1647,40,40,130,76
13108-22,May,40x50/140x76,2900,8.3,2958.188,12.1,65.78986866,1012,3162.486369,3289.889306,1012.0,0,0,40,50,140,76
13108-22,May,40x50/140x76,2900,8.3,0.0,12.1,na,1388,3162.486369,3289.889306,1388.0,0,0,40,50,140,76
13108-22,May,40x50/140x76,2900,8.3,601.48,12.1,21.69315688,471,3162.486369,3289.889306,471.0,0,0,40,50,140,76
13108-22,May,40x50/140x76,2900,8.3,3559.668,12.1,19.34641096,TOTAL,3162.486369,3289.889306,2871.0,365,3023,40,50,140,76
13108-23,May,40x50/140x76,2550,8.3,3116.76,12.4,16.67629205,2597,2780.806979,2902.740665,2597.0,0,0,40,50,140,76
13108-23,May,40x50/140x76,2550,8.3,3116.76,12.4,na,,2780.806979,2902.740665,,0,0,40,50,140,76
13108-23,May,40x50/140x76,2550,8.3,3116.76,12.4,16.67629205,TOTAL,2780.806979,2902.740665,2597.0,79,2717,40,50,140,76
13110-1,May,40x40/110x90,2000,8.0,2559.024,15.0,17.93746366,2100,2173.913043,2338.647364,2100.0,0,0,40,40,110,90
13110-1,May,40x40/110x90,2000,8.0,2559.024,15.0,na,,2173.913043,2338.647364,,0,0,40,40,110,90
13110-1,May,40x40/110x90,2000,8.0,2559.024,15.0,17.93746366,TOTAL,2173.913043,2338.647364,2100.0,73,2229,40,40,110,90
13111-1,May,40x40/110x90,8250,7.0,2569.96,12.0,18.09211038,2105,8870.967742,9217.854025,2105.0,0,0,40,40,110,90
13111-1,May,40x40/110x90,8250,7.0,2515.28,12.0,18.14032633,2059,8870.967742,9217.854025,2059.0,0,0,40,40,110,90
13111-1,May,40x40/110x90,8250,7.0,2569.96,12.0,16.30219926,2151,8870.967742,9217.854025,2151.0,0,0,40,40,110,90
13111-1,May,40x40/110x90,8250,7.0,2307.496,12.0,16.09952953,1936,8870.967742,9217.854025,1936.0,0,0,40,40,110,90
13111-1,May,40x40/110x90,8250,7.0,9962.696,12.0,17.1810522,TOTAL,8870.967742,9217.854025,8251.0,24,8860,40,40,110,90
13112-1,May,40x40/120x90,21350,8.0,2624.64,14.5,16.25518166,2198,23206.52174,24819.0661,2198.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2515.28,14.5,18.49813937,2050,23206.52174,24819.0661,2050.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2734.0,14.5,16.45940015,2284,23206.52174,24819.0661,2284.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2515.28,14.5,16.31150409,2105,23206.52174,24819.0661,2105.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2252.816,14.5,16.81522148,1874,23206.52174,24819.0661,1874.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2734.0,14.5,46.23262619,1470,23206.52174,24819.0661,1470.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,0.0,14.5,na,721,23206.52174,24819.0661,721.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2296.56,14.5,17.31110879,1899,23206.52174,24819.0661,1899.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2515.28,14.5,15.87417703,2116,23206.52174,24819.0661,2116.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2624.64,14.5,16.2170812,2199,23206.52174,24819.0661,2199.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2198.136,14.5,18.0214509,1802,23206.52174,24819.0661,1802.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,2509.812,14.5,17.04557951,2082,23206.52174,24819.0661,2082.0,0,0,40,40,120,90
13112-1,May,40x40/120x90,21350,8.0,27520.444,14.5,17.15249943,TOTAL,23206.52174,24819.0661,22800.0,249,23649,40,40,120,90
13112-2,May,40x40/120x90,2020,9.0,2635.576,15.6,17.70299927,2082,2219.78022,2404.966487,2169.0,0,0,40,40,120,90
13112-2,May,40x40/120x90,2020,9.0,2635.576,15.6,na,,2219.78022,2404.966487,,0,0,40,40,120,90
13112-2,May,40x40/120x90,2020,9.0,2635.576,15.6,17.70299927,TOTAL,2219.78022,2404.966487,2169.0,8,2210,40,40,120,90
13113-1,May,40x40/120x90,13425,8.0,2624.64,14.5,48.94537918,1154,14592.3913,15606.36826,1340.0,0,0,40,40,120,90
13113-1,May,40x40/120x90,13425,8.0,2515.28,14.5,56.58535034,939,14592.3913,15606.36826,1092.0,0,0,40,40,120,90
13113-1,May,40x40/120x90,13425,8.0,0.0,14.5,na,701,14592.3913,15606.36826,881.0,0,0,40,40,120,90
13113-1,May,40x40/120x90,13425,8.0,2515.28,14.5,96.1833275,96,14592.3913,15606.36826,96.0,0,0,40,40,120,90
13113-1,May,40x40/120x90,13425,8.0,7655.2,14.5,55.46817849,TOTAL,14592.3913,15606.36826,3409.0,26,2689,40,40,120,90
13113-2,May,40x40/120x90,4625,8.1,2515.28,14.5,15.71514901,2120,5032.644178,5382.34596,2120.0,0,0,40,40,120,90
13113-2,May,40x40/120x90,4625,8.1,2449.664,14.5,14.88628645,2085,5032.644178,5382.34596,2085.0,0,0,40,40,120,90
13113-2,May,40x40/120x90,4625,8.1,940.496,14.5,16.3207499,787,5032.644178,5382.34596,787.0,0,0,40,40,120,90
13113-2,May,40x40/120x90,4625,8.1,5905.44,14.5,15.46777209,TOTAL,5032.644178,5382.34596,4992.0,117,4913,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,2187.2,8.0,13.26810534,1897,16032.6087,15935.21268,1897.0,0,0,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,2198.136,8.0,13.06270404,1911,16032.6087,15935.21268,1911.0,0,0,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,1421.68,8.0,23.82251984,1083,16032.6087,15935.21268,1083.0,0,0,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,0.0,8.0,na,660,16032.6087,15935.21268,660.0,0,0,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,792.86,8.0,31.26150897,545,16032.6087,15935.21268,545.0,0,0,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,2077.84,8.0,12.12027875,1826,16032.6087,15935.21268,1826.0,0,0,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,2187.2,8.0,11.4392831,1937,16032.6087,15935.21268,1937.0,0,0,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,3105.824,8.0,14.32225393,2499,16032.6087,15935.21268,2661.0,0,0,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,2952.72,8.0,13.36801322,2558,16032.6087,15935.21268,2558.0,0,0,40,40,120,90
13115-1,May,40x40/120x90,14750,8.0,16923.46,8.0,10.90474407,TOTAL,16032.6087,15935.21268,15078.0,172,15189,40,40,120,90
13116-1,May,40x40/110x90,29800,6.5,2296.56,14.0,17.70299927,1890,31871.65775,33888.13749,1890.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,765.52,14.0,20.18497231,611,31871.65775,33888.13749,611.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,3062.08,14.0,14.92710837,2605,31871.65775,33888.13749,2605.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,3007.4,14.0,16.5392033,2510,31871.65775,33888.13749,2510.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,1596.656,14.0,16.4503813,1334,31871.65775,33888.13749,1334.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,1749.76,14.0,16.61713606,1459,31871.65775,33888.13749,1459.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2296.56,14.0,11.12794789,2041,31871.65775,33888.13749,2041.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2427.792,14.0,13.08975398,2110,31871.65775,33888.13749,2110.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,1777.1,14.0,14.12976197,1526,31871.65775,33888.13749,1526.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2296.56,14.0,17.35465218,1898,31871.65775,33888.13749,1898.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2296.56,14.0,16.09189396,1927,31871.65775,33888.13749,1927.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2296.56,14.0,16.48378444,1918,31871.65775,33888.13749,1918.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2405.92,14.0,16.24825431,2015,31871.65775,33888.13749,2015.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2274.688,14.0,16.60394744,1897,31871.65775,33888.13749,1897.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2296.56,14.0,15.39519978,1943,31871.65775,33888.13749,1943.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2296.56,14.0,16.22252412,1924,31871.65775,33888.13749,1924.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,2405.92,14.0,17.20422957,1992,31871.65775,33888.13749,1992.0,0,0,40,40,110,90
13116-1,May,40x40/110x90,29800,6.5,37548.756,14.0,15.84275122,TOTAL,31871.65775,33888.13749,31600.0,237,32676,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,3521.392,14.0,16.99305275,2923,18983.95722,20185.04834,2923.0,0,0,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,1613.06,14.0,17.73399626,1327,18983.95722,20185.04834,1327.0,0,0,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,3231.588,14.0,16.44974545,2580,18983.95722,20185.04834,2700.0,0,0,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,623.352,14.0,18.18426828,510,18983.95722,20185.04834,510.0,0,0,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,2187.2,14.0,11.16495977,1943,18983.95722,20185.04834,1943.0,0,0,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,2187.2,14.0,12.67373811,1910,18983.95722,20185.04834,1910.0,0,0,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,2613.704,14.0,16.66998252,2178,18983.95722,20185.04834,2178.0,0,0,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,2750.404,14.0,20.70255861,2049,18983.95722,20185.04834,2181.0,0,0,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,3390.16,14.0,17.31953654,2803,18983.95722,20185.04834,2803.0,0,0,40,40,110,90
13116-2,May,40x40/110x90,17750,6.5,22118.06,14.0,16.4709744,TOTAL,18983.95722,20185.04834,18475.0,210,18432,40,40,110,90
13117-1,May,40x40/100x70,5050,7.0,2788.68,10.0,14.69082146,2379,5430.107527,5517.056335,2379.0,0,0,40,40,100,70
13117-1,May,40x40/100x70,5050,7.0,524.928,10.0,18.27450622,429,5430.107527,5517.056335,429.0,0,0,40,40,100,70
13117-1,May,40x40/100x70,5050,7.0,2734.0,10.0,10.8632041,2437,5430.107527,5517.056335,2437.0,0,0,40,40,100,70
13117-1,May,40x40/100x70,5050,7.0,6047.608,10.0,13.27149511,TOTAL,5430.107527,5517.056335,5245.0,98,5448,40,40,100,70
13121-3,May,40x40/110x90,4485,7.0,2843.36,14.0,16.08519498,2386,4822.580645,5127.699262,2386.0,0,0,40,40,110,90
13121-3(A),May,40x40/110x90,500,12.0,656.16,18.0,18.61741039,388,568.1818182,633.5997223,534.0,0,0,40,40,110,90
13121-3(A),May,40x40/110x90,500,12.0,0.0,18.0,na,1342,568.1818182,633.5997223,1342.0,0,0,40,40,110,90
13121-3(A),May,40x40/110x90,500,12.0,2848.828,18.0,60.36966781,1129,568.1818182,633.5997223,1129.0,0,0,40,40,110,90
13121-3(A),May,40x40/110x90,500,12.0,6348.348,18.0,15.0802697,TOTAL,568.1818182,633.5997223,5391.0,134,5184,40,40,110,90
13122-1,May,40x40/120x80,3250,7.2,683.5,12.5,18.94659839,554,3502.155172,3659.896721,554.0,0,0,40,40,120,80
13122-1,May,40x40/120x80,3250,7.2,1968.48,12.5,16.48378444,1644,3502.155172,3659.896721,1644.0,0,0,40,40,120,80
13122-1,May,40x40/120x80,3250,7.2,1323.256,12.5,17.47628577,1092,3502.155172,3659.896721,1092.0,0,0,40,40,120,80
13122-1,May,40x40/120x80,3250,7.2,3975.236,12.5,17.23761809,TOTAL,3502.155172,3659.896721,3290.0,10,3495,40,40,120,80
13122-2,May,40x40/120x80,3500,7.2,2181.732,12.7,15.38832451,1846,3771.551724,3950.456854,1846.0,0,0,40,40,120,80
13122-2,May,40x40/120x80,3500,7.2,2187.2,12.7,11.75932699,1930,3771.551724,3950.456854,1930.0,0,0,40,40,120,80
13122-2,May,40x40/120x80,3500,7.2,4368.932,12.7,13.57155479,TOTAL,3771.551724,3950.456854,3776.0,9,3814,40,40,120,80
13126-1,May,40x40/120x90,78350,6.5,2187.2,8.0,12.21653255,1920,83796.79144,83287.7368,1920.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2734.0,9.0,13.42355523,2367,4516.129032,4538.020443,2367.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2925.38,9.0,13.92571222,2518,4516.129032,4538.020443,2518.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,3499.52,9.0,35.16253658,2106,4516.129032,4538.020443,2269.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2296.56,9.0,37.34106664,1291,4516.129032,4538.020443,1439.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,3477.648,9.0,17.4154486,2688,4516.129032,4538.020443,2872.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2220.008,9.0,28.06332229,1442,4516.129032,4538.020443,1597.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2296.56,9.0,23.58135646,1578,4516.129032,4538.020443,1755.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,3499.52,9.0,42.90645574,1845,4516.129032,4538.020443,1998.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,1749.76,9.0,9.64475128,1581,4516.129032,4538.020443,1581.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,3302.672,9.0,46.1345238,1599,4516.129032,4538.020443,1779.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,1312.32,9.0,18.46500853,1070,4516.129032,4538.020443,1070.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,3291.736,9.0,48.4162764,1514,4516.129032,4538.020443,1698.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,1749.76,9.0,15.81702634,1473,4516.129032,4538.020443,1473.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2187.2,9.0,74.44220922,391,4516.129032,4538.020443,559.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2241.88,9.0,29.74646279,1398,4516.129032,4538.020443,1575.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2384.048,9.0,27.97963799,1562,4516.129032,4538.020443,1717.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2405.92,9.0,31.00352464,1660,4516.129032,4538.020443,1660.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,0.0,9.0,na,464,4516.129032,4538.020443,464.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,3483.116,9.0,35.23040863,2061,4516.129032,4538.020443,2256.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,3007.4,9.0,37.98630046,1693,4516.129032,4538.020443,1865.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,1749.76,9.0,12.67373811,1528,4516.129032,4538.020443,1528.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2405.92,9.0,11.88401942,2120,4516.129032,4538.020443,2120.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,3499.52,9.0,49.13588149,1596,4516.129032,4538.020443,1780.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2405.92,9.0,12.88155882,2096,4516.129032,4538.020443,2096.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2405.92,9.0,12.71530225,2100,4516.129032,4538.020443,2100.0,0,0,40,40,120,90
13125-1,May,40x40/120x90,4200,7.0,2930.848,9.0,33.19339659,1783,4516.129032,4538.020443,1958.0,0,0,40,40,120,90
